trend_scope,year,month,month_num,commodity_group,pest_family,province,municipality,incident_records,incident_points,affected_area_ha,affected_farmers,treated_area_ha,untreated_area_ha,treatment_gap_ha,avg_infestation_pct,max_infestation_pct,avg_severity,high_severity_records,top_pest_family,top_commodity,risk_score,risk_class
pest_month,2024,April,4,,White Fly,,,1,1,1,15,0,1,1,10,10,9,1,White Fly,hvc,21.6,Watchlist
pest_month,2024,April,4,,Whorl Maggot,,,4,4,19,68,9,10,10,15.5,27,3,0,Whorl Maggot,rice,14.32,Watchlist
pest_month,2024,May,5,,Aphids/Scale/Mealybug,,,1,1,0.7,2,0.7,0,0,5,5,3,0,Aphids/Scale/Mealybug,hvc,6.9,Watchlist
pest_month,2024,May,5,,Bacterial Leaf Blight,,,2,2,44,373,8.5,35.5,35.5,17.5,20,1,0,Bacterial Leaf Blight,rice,27.35,Watchlist
pest_month,2024,May,5,,Banana Spider Mites,,,1,1,0.8,1,0,0.8,0.8,50,50,3,1,Banana Spider Mites,hvc,18.1,Watchlist
pest_month,2024,May,5,,Cassava Phytoplasma/Mosaic,,,12,12,772,354,260,512,512,22,36,6,6,Cassava Phytoplasma/Mosaic,cassava,33.5,Watchlist
pest_month,2024,May,5,,Cutworm/Armyworm,,,1,1,2,1,2,0,0,5,5,1,0,Cutworm/Armyworm,rice,3.5,Watchlist
pest_month,2024,May,5,,Disease - Fungal/Bacterial,,,3,3,37.8,24,0.8,37,37,4,6,4,1,Disease - Fungal/Bacterial,hvc,13.83,Watchlist
pest_month,2024,May,5,,Fall Armyworm,,,32,32,748.7,673,748.7,0,0,18.16,80,2.84,5,Fall Armyworm,corn,15.84,Watchlist
pest_month,2024,May,5,,Fruit Fly,,,1,1,1,2,1,0,0,15,15,3,0,Fruit Fly,hvc,9.5,Watchlist
pest_month,2024,May,5,,Glh,,,2,2,6,21,3,3,3,2.5,3,3,0,Glh,rice,9.05,Watchlist
pest_month,2024,May,5,,Golden Apple Snail,,,1,1,5,7,5,0,0,2,2,1,0,Golden Apple Snail,rice,4.6,Watchlist
pest_month,2024,May,5,,Green Vegetable Bug,,,1,1,5,10,0,5,5,25,25,5,0,Green Vegetable Bug,hvc,18.9,Watchlist
pest_month,2024,May,5,,Leaf Folder/Miner,,,7,7,104.5,159,64,40.5,40.5,8.14,20,2.14,0,Leaf Folder/Miner,rice,13.83,Watchlist
pest_month,2024,May,5,,Rbb,,,6,6,16.87,71,59,2.5,2.5,4.6,10,2.33,0,Rbb,rice,8.5,Watchlist
pest_month,2024,May,5,,Rodents,,,1,1,2.2,3,0,2.5,2.5,5,5,3,0,Rodents,rice,7.9,Watchlist
pest_month,2024,May,5,,Stem/Shoot/Fruit Borer,,,24,24,294.5,440,153,129.5,129.5,8.33,20,1.92,0,Stem/Shoot/Fruit Borer,rice,12.55,Watchlist
pest_month,2024,May,5,,Whorl Maggot,,,6,6,217,281,58,164,164,6.33,8,2.33,0,Whorl Maggot,rice,24.08,Watchlist
pest_month,2024,June,6,,Bacterial Leaf Streak,,,2,2,11,6,11,0,0,26,26,5,1,Bacterial Leaf Streak,rice,16.45,Watchlist
pest_month,2024,June,6,,Curly Top,,,1,1,0.3,1,0.3,0,0,10,10,3,0,Curly Top,corn,7.9,Watchlist
pest_month,2024,June,6,,Disease - Fungal/Bacterial,,,4,3,15.75,24,11.75,4,4,25,50,7,3,Disease - Fungal/Bacterial,rice,20.2,Watchlist
pest_month,2024,June,6,,Fall Armyworm,,,82,81,1983.75,2181,1746.75,237,237,24.2,66,2.59,8,Fall Armyworm,corn,19.9,Watchlist
pest_month,2024,June,6,,Fruit Fly,,,1,1,0.1,2,0.1,0,0,12,12,3,0,Fruit Fly,hvc,8.6,Watchlist
pest_month,2024,June,6,,Gummosis,,,1,1,0.4,2,0,0.4,0.4,8,8,3,0,Gummosis,hvc,7.7,Watchlist
pest_month,2024,June,6,,Leaf Folder/Miner,,,6,6,17.7,18,11.7,6,6,9.17,17,2.67,0,Leaf Folder/Miner,rice,8.12,Watchlist
pest_month,2024,June,6,,Rbb,,,2,2,27,31,27,0,0,9.5,14,2,0,Rbb,rice,11.35,Watchlist
pest_month,2024,June,6,,Rice Bug,,,3,3,105.5,146,52,53.5,53.5,7.33,12,1.67,0,Rice Bug,rice,21.63,Watchlist
pest_month,2024,June,6,,Semi Looper,,,3,3,17,27,8,9,9,9,12,3,0,Semi Looper,rice,10.9,Watchlist
pest_month,2024,June,6,,Stem/Shoot/Fruit Borer,,,5,5,43.8,115,42.3,1.5,1.5,11.4,17,3,0,Stem/Shoot/Fruit Borer,rice,13.1,Watchlist
pest_month,2024,July,7,,Aphids/Scale/Mealybug,,,2,2,4.01,6,4,0.01,0.01,25,40,2,0,Aphids/Scale/Mealybug,corn,10.7,Watchlist
pest_month,2024,July,7,,Bacterial Leaf Blight,,,4,4,20.89,22,20.89,0,0,4.15,6.3,3,0,Bacterial Leaf Blight,rice,8.18,Watchlist
pest_month,2024,July,7,,Bacterial Leaf Streak,,,6,6,33.5,51,25,8.5,8.5,8.17,10,2.67,0,Bacterial Leaf Streak,rice,9.67,Watchlist
pest_month,2024,July,7,,Blast/Blight/Spot,,,6,6,8.87,24,4.49,4.38,4.38,7.6,13,2.67,0,Blast/Blight/Spot,rice,7.75,Watchlist
pest_month,2024,July,7,,Cutworm/Armyworm,,,1,1,0.96,1,0.96,0,0,2,2,3,0,Cutworm/Armyworm,rice,6,Watchlist
pest_month,2024,July,7,,Disease - Fungal/Bacterial,,,5,5,2.88,32,0.48,2.4,2.4,3.8,5,2.6,0,Disease - Fungal/Bacterial,corn,7.16,Watchlist
pest_month,2024,July,7,,Fall Armyworm,,,103,103,3296.43,3015,2416.13,890.3,890.3,40.28,87.5,3.46,45,Fall Armyworm,corn,26.75,Watchlist
pest_month,2024,July,7,,Leaf Folder/Miner,,,16,16,115.58,203,115.28,0.3,0.3,7.25,26,2.88,0,Leaf Folder/Miner,rice,10.78,Watchlist
pest_month,2024,July,7,,Rbb,,,1,1,30,150,30,0,0,10,10,1,0,Rbb,rice,22.9,Watchlist
pest_month,2024,July,7,,Rice Bug,,,1,1,0.63,2,0.63,0,0,1,1,3,0,Rice Bug,rice,5.9,Watchlist
pest_month,2024,July,7,,Rice Tungro Virus,,,1,1,2,1,2,9,9,35,35,7,1,Rice Tungro Virus,rice,22.9,Watchlist
pest_month,2024,July,7,,Rind Borer,,,1,1,3,8,2,1,1,25,25,3,0,Rind Borer,hvc,13.9,Watchlist
pest_month,2024,July,7,,Rodents,,,1,1,104,63,104,0,0,2,2,3,0,Rodents,rice,33.6,Watchlist
pest_month,2024,July,7,,Stem/Shoot/Fruit Borer,,,5,5,62.38,41,62.38,0,0,8.8,26,2.6,0,Stem/Shoot/Fruit Borer,rice,10.24,Watchlist
pest_month,2024,July,7,,Weevil,,,1,1,0.3,1,0.3,0,0,20,20,9,1,Weevil,hvc,20.3,Watchlist
pest_month,2024,August,8,,Bacterial Leaf Blight,,,16,16,185.77,119,107.53,78.24,78.24,11.27,30,3.75,0,Bacterial Leaf Blight,rice,13.26,Watchlist
pest_month,2024,August,8,,Bacterial Leaf Streak,,,13,13,245,197,238,5,5,9.57,43,3.15,0,Bacterial Leaf Streak,rice,13.96,Watchlist
pest_month,2024,August,8,,Blast/Blight/Spot,,,7,7,52.41,99,52.64,1.9,1.9,5.46,13.43,3.57,0,Blast/Blight/Spot,rice,11.96,Watchlist
pest_month,2024,August,8,,Disease - Fungal/Bacterial,,,13,13,64.7,93,52.05,51.65,51.65,14.06,30,3.15,2,Disease - Fungal/Bacterial,corn,12.08,Watchlist
pest_month,2024,August,8,,Fall Armyworm,,,60,60,960.12,1080.4,925.12,43.5,43.5,26.61,55,4.1,8,Fall Armyworm,corn,19.51,Watchlist
pest_month,2024,August,8,,Fruit Fly,,,1,1,0.4,2,0.4,0,0,8,8,1,0,Fruit Fly,hvc,4.2,Watchlist
pest_month,2024,August,8,,Leaf Folder/Miner,,,40,40,442.99,515,576.5,19.73,19.73,8.71,40,3.52,0,Leaf Folder/Miner,rice,12.88,Watchlist
pest_month,2024,August,8,,Plant Hopper,,,29,29,346.52,463,477.22,0.6,0.6,19.25,60,3.69,2,Plant Hopper,rice,16.57,Watchlist
pest_month,2024,August,8,,Rbb,,,1,1,11,25,50,0,0,22,22,3,0,Rbb,rice,18.2,Watchlist
pest_month,2024,August,8,,Rice Bug,,,1,1,1.3,5,1.3,0,0,3,3,3,0,Rice Bug,rice,7.3,Watchlist
pest_month,2024,August,8,,Rodents,,,7,7,135.38,110,121.38,14,14,10.59,30,3.86,0,Rodents,rice,15.96,Watchlist
pest_month,2024,August,8,,Squash Beetle,,,1,1,0.2,4,0.2,0,0,2,2,1,0,Squash Beetle,hvc,3.2,Watchlist
pest_month,2024,August,8,,Stem/Shoot/Fruit Borer,,,14,14,112.02,126,100.22,11.8,11.8,7.33,20,3.71,1,Stem/Shoot/Fruit Borer,rice,11.57,Watchlist
pest_month,2024,August,8,,Zinc Defficient,,,1,1,10,8,10,0,0,10,10,1,0,Zinc Defficient,rice,7.5,Watchlist
pest_month,2024,September,9,,Aphids/Scale/Mealybug,,,1,1,0.01,2,0.01,0,0,2,2,3,0,Aphids/Scale/Mealybug,hvc,6.1,Watchlist
pest_month,2024,September,9,,Bacterial Leaf Blight,,,15,15,38.7,87,30,4.7,4.7,14.3,50,4.47,1,Bacterial Leaf Blight,rice,13.01,Watchlist
pest_month,2024,September,9,,Bacterial Leaf Streak,,,9,9,97.65,76,97.85,0,0,6.18,26.6,2.78,0,Bacterial Leaf Streak,rice,9.73,Watchlist
pest_month,2024,September,9,,Blast/Blight/Spot,,,4,4,27.73,30,27.73,0,0,5.11,8.92,3.5,0,Blast/Blight/Spot,rice,9.97,Watchlist
pest_month,2024,September,9,,Dirty Panicle,,,1,1,3.4,15,3.4,0,0,17.1,17.1,3,0,Dirty Panicle,rice,13.6,Watchlist
pest_month,2024,September,9,,Disease - Fungal/Bacterial,,,4,4,4.36,29,4.78,0,0,14.94,25,3.5,0,Disease - Fungal/Bacterial,rice,11.62,Watchlist
pest_month,2024,September,9,,Fall Armyworm,,,7,7,31.05,32,31.05,0,0,27.86,55,3,3,Fall Armyworm,corn,13.73,Watchlist
pest_month,2024,September,9,,False Smut,,,1,1,1.3,5,0,1.3,1.3,9,9,5,0,False Smut,rice,12.4,Watchlist
pest_month,2024,September,9,,Fruit Fly,,,1,1,0,2,0,0,0,2,2,3,0,Fruit Fly,hvc,6.1,Watchlist
pest_month,2024,September,9,,Glh,,,1,1,6,4,6,0,0,3,3,1,0,Glh,rice,4.2,Watchlist
pest_month,2024,September,9,,Leaf Folder/Miner,,,7,7,20.52,50,19.66,0.86,0.86,3.26,10,3.29,0,Leaf Folder/Miner,rice,8.57,Watchlist
pest_month,2024,September,9,,Plant Hopper,,,16,16,266.95,220,233.25,33.7,33.7,16.55,50,3.12,2,Plant Hopper,rice,15.39,Watchlist
pest_month,2024,September,9,,Rice Bug,,,1,1,3,2,3,0,0,15,15,5,0,Rice Bug,rice,13.1,Watchlist
pest_month,2024,September,9,,Rodents,,,9,9,11.09,69,4.89,6.2,6.2,4.78,20,3,0,Rodents,rice,8.49,Watchlist
pest_month,2024,September,9,,Stem/Shoot/Fruit Borer,,,21,20,104.41,164,87.53,16.97,16.97,8.71,40,3.57,0,Stem/Shoot/Fruit Borer,rice,10.98,Watchlist
pest_month,2024,September,9,,Whorl Maggot,,,2,2,9.78,11,9.78,0,0,5.43,7.86,3,0,Whorl Maggot,rice,8.45,Watchlist
pest_month,2024,October,10,,Bacterial Leaf Blight,,,7,7,27.4,28,26,1.38,1.38,2.61,7,3.57,0,Bacterial Leaf Blight,rice,8.24,Watchlist
pest_month,2024,October,10,,Blast/Blight/Spot,,,6,6,7.08,12,6.48,1.49,1.49,6.17,20,3,0,Blast/Blight/Spot,rice,7.33,Watchlist
pest_month,2024,October,10,,Dirty Panicle,,,1,1,3.3,1,3.3,0,0,77,77,5,1,Dirty Panicle,rice,28.4,Watchlist
pest_month,2024,October,10,,Fall Armyworm,,,33,33,61.88,213,57.03,4.85,4.85,19.03,50,2.36,1,Fall Armyworm,corn,10.66,Watchlist
pest_month,2024,October,10,,Golden Apple Snail,,,1,1,0.5,1,0.5,0,0,50,50,3,1,Golden Apple Snail,rice,17.9,Watchlist
pest_month,2024,October,10,,Leaf Folder/Miner,,,8,8,18.98,36,18.98,0,0,4.99,20,3,0,Leaf Folder/Miner,rice,7.78,Watchlist
pest_month,2024,October,10,,Plant Hopper,,,15,15,307.42,321,300.75,6.52,6.52,13.44,49.86,3.47,3,Plant Hopper,rice,16.55,Watchlist
pest_month,2024,October,10,,Rbb,,,1,1,93.67,113,93.67,0,0,47,47,3,0,Rbb,rice,43.6,Moderate
pest_month,2024,October,10,,Rice Bug,,,1,1,1.25,2,1.25,0,0,5,5,3,0,Rice Bug,rice,7,Watchlist
pest_month,2024,October,10,,Rice Tungro Virus,,,1,1,2.4,6,2.4,0,0,20,20,3,0,Rice Tungro Virus,rice,11.9,Watchlist
pest_month,2024,October,10,,Rodents,,,4,4,46.08,46,39.28,6.8,6.8,8.75,20,3,0,Rodents,rice,11.97,Watchlist
pest_month,2024,October,10,,Stem/Shoot/Fruit Borer,,,19,19,41.89,73,34.8,6.05,6.05,8.78,50,3.32,1,Stem/Shoot/Fruit Borer,rice,9.14,Watchlist
pest_month,2024,October,10,,Whorl Maggot,,,2,2,0.28,8,0.16,0.15,0.15,2.2,2.4,3,0,Whorl Maggot,rice,6.7,Watchlist
pest_month,2024,November,11,,Bacterial Leaf Blight,,,2,2,22.7,19,22.7,0,0,23.9,35,5,0,Bacterial Leaf Blight,rice,18.25,Watchlist
pest_month,2024,November,11,,Bacterial Leaf Streak,,,4,4,26.36,18,26.36,0,0,10.41,12,4,0,Bacterial Leaf Streak,rice,11.38,Watchlist
pest_month,2024,November,11,,Blast/Blight/Spot,,,1,1,0.5,3,0.5,0,0,5,5,3,0,Blast/Blight/Spot,hvc,7.2,Watchlist
pest_month,2024,November,11,,Coffe Berry Disease,,,1,1,0.35,2,0,0.35,0.35,35,35,3,0,Coffe Berry Disease,hvc,14.5,Watchlist
pest_month,2024,November,11,,Dirty Panicle,,,1,1,3.5,1,3.5,0,0,90,90,9,1,Dirty Panicle,rice,38.2,Moderate
pest_month,2024,November,11,,Disease - Fungal/Bacterial,,,1,1,8,7,8,0,0,21,21,4,0,Disease - Fungal/Bacterial,rice,14.8,Watchlist
pest_month,2024,November,11,,Fall Armyworm,,,21,21,108.05,342,90.1,20.5,20.5,20.24,35,2.71,0,Fall Armyworm,corn,14.59,Watchlist
pest_month,2024,November,11,,Golden Apple Snail,,,5,5,2.6,35,2.6,0,0,12,20,3,0,Golden Apple Snail,rice,9.9,Watchlist
pest_month,2024,November,11,,Leaf Folder/Miner,,,3,3,6.87,6,6.87,0,0,4.47,5,3.67,0,Leaf Folder/Miner,rice,8.17,Watchlist
pest_month,2024,November,11,,Stem/Shoot/Fruit Borer,,,9,9,37.72,50,36.65,1.1,1.1,15.33,40,4.33,1,Stem/Shoot/Fruit Borer,rice,13.1,Watchlist
pest_month,2024,December,12,,Aphids/Scale/Mealybug,,,2,2,1.1,3,1.1,0,0,17.5,20,9,2,Aphids/Scale/Mealybug,hvc,19.8,Watchlist
pest_month,2024,December,12,,Bacterial Leaf Blight,,,3,3,11.78,11,6.78,5,5,3.67,5,4.33,0,Bacterial Leaf Blight,rice,10.03,Watchlist
pest_month,2024,December,12,,Bacterial Leaf Streak,,,1,1,4.5,2,4.5,0,0,7.6,7.6,3,0,Bacterial Leaf Streak,rice,8.1,Watchlist
pest_month,2024,December,12,,Blast/Blight/Spot,,,1,1,0.1,1,0,0.1,0.1,33,33,9,1,Blast/Blight/Spot,hvc,23.5,Watchlist
pest_month,2024,December,12,,Cassava Phytoplasma/Mosaic,,,6,6,130,174,0,130,130,38.33,50,9,6,Cassava Phytoplasma/Mosaic,cassava,38.87,Moderate
pest_month,2024,December,12,,Cutworm/Armyworm,,,2,2,2,2,0,0,0,10,10,9,2,Cutworm/Armyworm,hvc,17.9,Watchlist
pest_month,2024,December,12,,Disease - Fungal/Bacterial,,,1,1,1,5,0,1,1,20,20,5,0,Disease - Fungal/Bacterial,corn,15.1,Watchlist
pest_month,2024,December,12,,Fall Armyworm,,,37,37,175.3,771,175.3,0,0,16.22,30,1.92,0,Fall Armyworm,corn,13.12,Watchlist
pest_month,2024,December,12,,Fruit Fly,,,1,1,0.23,8,0.23,0,0,11.4,11.4,5,0,Fruit Fly,hvc,13.4,Watchlist
pest_month,2024,December,12,,Golden Apple Snail,,,23,23,87.59,524,56.55,0,0,4.36,10,3,0,Golden Apple Snail,rice,12.36,Watchlist
pest_month,2024,December,12,,Gummosis,,,1,1,0.17,6,0,0.17,0.17,5,5,3,0,Gummosis,hvc,7.9,Watchlist
pest_month,2024,December,12,,Leaf Folder/Miner,,,9,9,17.68,90,14.58,0,0,5.47,12.6,3.67,0,Leaf Folder/Miner,rice,10.33,Watchlist
pest_month,2024,December,12,,Rbb,,,17,17,222.5,323,193.5,29,29,10.71,25,3,0,Rbb,rice,14.49,Watchlist
pest_month,2024,December,12,,Rodents,,,2,2,17,33,9,8,8,5,5,3,0,Rodents,rice,12.35,Watchlist
pest_month,2024,December,12,,Stem/Shoot/Fruit Borer,,,6,6,24.09,22,24.09,0,0,15.09,40,5,2,Stem/Shoot/Fruit Borer,hvc,13.6,Watchlist
pest_month,2024,December,12,,Whorl Maggot,,,4,4,24.74,87,10.5,8.74,8.74,7.45,10,4,0,Whorl Maggot,rice,15.32,Watchlist
pest_month,2025,January,1,,Aphids/Scale/Mealybug,,,1,1,3,1,3,0,0,5,5,3,0,Aphids/Scale/Mealybug,corn,7,Watchlist
pest_month,2025,January,1,,Bacterial Leaf Blight,,,20,20,102.95,331,118.73,8.86,8.86,9.14,22.6,4.2,0,Bacterial Leaf Blight,rice,14.31,Watchlist
pest_month,2025,January,1,,Bacterial Leaf Streak,,,24,24,299.22,417,276.22,23,23,10.54,21.7,3.83,0,Bacterial Leaf Streak,rice,14.58,Watchlist
pest_month,2025,January,1,,Blast/Blight/Spot,,,7,7,43.98,135,43.38,0.6,0.6,12.16,30,2.43,0,Blast/Blight/Spot,corn,12.79,Watchlist
pest_month,2025,January,1,,Cutworm/Armyworm,,,4,4,1.3,6,1.3,0,0,54.91,80,9,4,Cutworm/Armyworm,hvc,29.12,Watchlist
pest_month,2025,January,1,,Disease - Fungal/Bacterial,,,5,5,21.36,23,14.86,0.8,0.8,30.06,100,4.2,1,Disease - Fungal/Bacterial,corn,16.36,Watchlist
pest_month,2025,January,1,,Downy Mildew,,,3,3,11.75,12,0,11.75,11.75,11.67,15,3.67,0,Downy Mildew,corn,11.47,Watchlist
pest_month,2025,January,1,,Fall Armyworm,,,26,26,283.85,624,283.85,0,0,25.78,55,2.58,1,Fall Armyworm,corn,18.19,Watchlist
pest_month,2025,January,1,,False Smut,,,2,2,1.7,36,1.7,0,0,2.5,3,3,0,False Smut,rice,10.3,Watchlist
pest_month,2025,January,1,,Golden Apple Snail,,,8,8,32.4,127,32.4,0,0,8,10,3,0,Golden Apple Snail,rice,11.56,Watchlist
pest_month,2025,January,1,,Leaf Folder/Miner,,,29,29,140.17,355,111.97,30.2,30.2,8.16,20,3.41,1,Leaf Folder/Miner,rice,11.7,Watchlist
pest_month,2025,January,1,,Plant Hopper,,,1,1,4.5,5,4.5,0,0,30,30,3,0,Plant Hopper,rice,14.4,Watchlist
pest_month,2025,January,1,,Rice Tungro Virus,,,2,2,26.4,13,20.4,0,0,11,14,3,0,Rice Tungro Virus,rice,11.1,Watchlist
pest_month,2025,January,1,,Rodents,,,6,6,41.02,77,35.52,5.5,5.5,8.55,15,3.33,0,Rodents,rice,12.03,Watchlist
pest_month,2025,January,1,,Scab,,,1,1,3,8,2,1,1,60,60,5,1,Scab,hvc,26.1,Watchlist
pest_month,2025,January,1,,Stem/Shoot/Fruit Borer,,,6,6,19,40,19,0,0,10.98,30,3,0,Stem/Shoot/Fruit Borer,rice,9.92,Watchlist
pest_month,2025,January,1,,Whorl Maggot,,,7,7,26.29,79,4.59,98.9,98.9,15.06,77,3,1,Whorl Maggot,rice,14.99,Watchlist
pest_month,2025,February,2,,Asian Corn Borer,,,1,1,3.75,6,3.75,0,0,5,5,3,0,Asian Corn Borer,corn,8.3,Watchlist
pest_month,2025,February,2,,Bacterial Leaf Blight,,,41,41,830.85,766,454.79,376.06,376.06,20.04,65,5.22,12,Bacterial Leaf Blight,rice,22.39,Watchlist
pest_month,2025,February,2,,Bacterial Leaf Streak,,,52,52,1119.69,931,562.09,568.8,568.8,20.32,100,4.75,8,Bacterial Leaf Streak,rice,21.25,Watchlist
pest_month,2025,February,2,,Banana Pseudostem Weevil,,,1,1,1.11,3,0,1.11,1.11,4.44,4.44,3,0,Banana Pseudostem Weevil,hvc,7.3,Watchlist
pest_month,2025,February,2,,Blast/Blight/Spot,,,14,14,39.02,62,34.37,4,4,6.58,20,3.29,0,Blast/Blight/Spot,rice,8.74,Watchlist
pest_month,2025,February,2,,Cassava Phytoplasma/Mosaic,,,1,1,0.3,1,0,0.3,0.3,100,100,5,1,Cassava Phytoplasma/Mosaic,hvc,33.8,Watchlist
pest_month,2025,February,2,,Cutworm/Armyworm,,,11,11,0.85,22,0.85,0,0,24.45,100,9,11,Cutworm/Armyworm,hvc,21.65,Watchlist
pest_month,2025,February,2,,Disease - Fungal/Bacterial,,,6,6,132.1,45,130.4,0,0,21.78,50,4,1,Disease - Fungal/Bacterial,corn,16.88,Watchlist
pest_month,2025,February,2,,Downy Mildew,,,1,1,0.5,5,0.5,0,0,5,5,3,0,Downy Mildew,corn,7.7,Watchlist
pest_month,2025,February,2,,Dumping-Off,,,2,2,1.1,2,0,1.1,1.1,75,100,9,2,Dumping-Off,hvc,34.2,Watchlist
pest_month,2025,February,2,,Fall Armyworm,,,45,45,759.29,790,753.54,5.75,5.75,26.93,100,2.89,9,Fall Armyworm,corn,17.86,Watchlist
pest_month,2025,February,2,,False Smut,,,4,4,7.95,28,11.25,0,0,3.38,6.6,2.5,0,False Smut,rice,7.1,Watchlist
pest_month,2025,February,2,,Fruit Fly,,,1,1,0.5,1,0.5,0,0,100,100,1,1,Fruit Fly,hvc,27,Watchlist
pest_month,2025,February,2,,Golden Apple Snail,,,1,1,0.2,5,0.2,0,0,2,2,3,0,Golden Apple Snail,rice,6.9,Watchlist
pest_month,2025,February,2,,Leaf Folder/Miner,,,16,16,58.12,90,58.12,0,0,13.04,80,3.38,3,Leaf Folder/Miner,rice,10.84,Watchlist
pest_month,2025,February,2,,Leaf Roll,,,1,1,0.2,2,0,0.2,0.2,6.84,6.84,5,0,Leaf Roll,hvc,10.8,Watchlist
pest_month,2025,February,2,,Onion Twister,,,1,1,1,1,0,1,1,100,100,9,1,Onion Twister,hvc,40.6,Moderate
pest_month,2025,February,2,,Plant Hopper,,,3,3,45,15,45,0,0,50,50,3,3,Plant Hopper,rice,20.73,Watchlist
pest_month,2025,February,2,,Rbb,,,5,5,11.2,8,2.5,8.7,8.7,1.8,3.16,3,0,Rbb,rice,6.58,Watchlist
pest_month,2025,February,2,,Red Pumpkin Beetle,,,1,1,0.8,1,0,0.8,0.8,100,100,8,1,Red Pumpkin Beetle,hvc,39.1,Moderate
pest_month,2025,February,2,,Rice Tungro Virus,,,3,3,14.06,11,14.06,0,0,5.87,12.7,3,0,Rice Tungro Virus,rice,8.07,Watchlist
pest_month,2025,February,2,,Rind Borer,,,1,1,0.15,5,0.15,0,0,5,5,3,0,Rind Borer,hvc,7.6,Watchlist
pest_month,2025,February,2,,Rodents,,,8,8,57.44,91,57.44,0,0,8.28,15,3.5,0,Rodents,rice,11.76,Watchlist
pest_month,2025,February,2,,Scab,,,2,2,1.05,11,0.15,0.9,0.9,17.5,30,4,0,Scab,hvc,12.7,Watchlist
pest_month,2025,February,2,,Squash Beetle,,,1,1,0.2,1,1,0,0,15.5,15.5,3,0,Squash Beetle,hvc,9.2,Watchlist
pest_month,2025,February,2,,Stem/Shoot/Fruit Borer,,,14,14,34.92,105,34.92,0,0,6.44,11.05,3.14,0,Stem/Shoot/Fruit Borer,rice,9.14,Watchlist
pest_month,2025,February,2,,Thrips,,,1,1,1,1,0,1,1,100,100,9,1,Thrips,hvc,40.6,Moderate
pest_month,2025,February,2,,Whorl Maggot,,,14,14,62.22,112,59.72,2.5,2.5,7.69,18,3.71,0,Whorl Maggot,rice,10.81,Watchlist
pest_month,2025,March,3,,Aphids/Scale/Mealybug,,,2,2,0.55,3,0.55,0,0,52.5,100,2,1,Aphids/Scale/Mealybug,hvc,16.95,Watchlist
pest_month,2025,March,3,,Asian Corn Borer,,,1,1,7,10,7,0,0,10,10,5,0,Asian Corn Borer,corn,14.4,Watchlist
pest_month,2025,March,3,,Bacterial Leaf Blight,,,22,22,450.33,401,358.66,83.57,83.57,33.2,95,4.91,9,Bacterial Leaf Blight,rice,24.45,Watchlist
pest_month,2025,March,3,,Bacterial Leaf Streak,,,17,17,920.62,646,514.76,397.57,397.57,25.47,70,5.71,6,Bacterial Leaf Streak,rice,31.38,Watchlist
pest_month,2025,March,3,,Bacterial Spot And Speck,,,1,1,0.4,1,0,0.4,0.4,100,100,1,1,Bacterial Spot And Speck,hvc,27.1,Watchlist
pest_month,2025,March,3,,Bbtv,,,2,2,3.36,3,1.06,2.3,2.3,8.8,10,5,0,Bbtv,hvc,11.5,Watchlist
pest_month,2025,March,3,,Blast/Blight/Spot,,,39,39,254.67,409,154.5,100.17,100.17,15.74,100,3.31,3,Blast/Blight/Spot,corn,13.51,Watchlist
pest_month,2025,March,3,,Citrus Scab,,,3,3,3.25,21,0,3.25,3.25,41.67,50,5,2,Citrus Scab,hvc,21.03,Watchlist
pest_month,2025,March,3,,Corn Smut,,,1,1,3.5,6,0,3.5,3.5,5,5,3,0,Corn Smut,corn,9,Watchlist
pest_month,2025,March,3,,Cutworm/Armyworm,,,8,8,6.66,19,6.66,0,0,18.62,27,7.88,6,Cutworm/Armyworm,hvc,18.55,Watchlist
pest_month,2025,March,3,,Disease - Fungal/Bacterial,,,10,10,33.95,58,9.48,19.47,19.47,31.03,100,3.2,2,Disease - Fungal/Bacterial,hvc,15.46,Watchlist
pest_month,2025,March,3,,Fall Armyworm,,,40,40,703.72,567,610.92,92.8,92.8,19.98,60,5.45,18,Fall Armyworm,corn,20.35,Watchlist
pest_month,2025,March,3,,False Smut,,,8,8,24.95,85,21.05,3.9,3.9,5.58,6.9,3.5,0,False Smut,rice,10.49,Watchlist
pest_month,2025,March,3,,Fruit Fly,,,2,2,0.06,3,0.06,0,0,7.5,10,3,0,Fruit Fly,hvc,7.35,Watchlist
pest_month,2025,March,3,,Leaf Folder/Miner,,,16,15,68.02,104,18.11,50,50,26.36,100,3.56,6,Leaf Folder/Miner,rice,15.37,Watchlist
pest_month,2025,March,3,,Plant Hopper,,,29,29,270.68,284,193.92,76.2,76.2,16.9,45,4.14,5,Plant Hopper,rice,15.38,Watchlist
pest_month,2025,March,3,,Pumpkin Caterpillar,,,1,1,0.5,1,0.5,0,0,33.33,33.33,1,0,Pumpkin Caterpillar,hvc,10.3,Watchlist
pest_month,2025,March,3,,Rbb,,,1,1,3.5,1,3.5,0,0,1.4,1.4,9,1,Rbb,rice,16,Watchlist
pest_month,2025,March,3,,Rodents,,,6,6,15.56,30,0,7.27,7.27,1.31,2.58,4.67,0,Rodents,rice,10.05,Watchlist
pest_month,2025,March,3,,Stem/Shoot/Fruit Borer,,,35,35,169.12,333,167.62,1.5,1.5,9.48,30,3,0,Stem/Shoot/Fruit Borer,rice,10.46,Watchlist
